latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
33.95961,-94.12901,330.8,0.41,0.37,2019-10-12,19:06,N,nominal,1.0NRT,299,3.4,D
33.18254,-98.23643,349.9,0.41,0.45,2019-10-12,19:06,N,nominal,1.0NRT,315.1,73,D
34.17963,-92.86154,333.6,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,291.3,3.4,D
33.18568,-98.24197,347.4,0.41,0.45,2019-10-12,19:06,N,nominal,1.0NRT,298.5,5.3,D
33.87626,-94.83225,334.5,0.43,0.38,2019-10-12,19:06,N,nominal,1.0NRT,296.4,3.1,D
34.95663,-87.49722,346.2,0.51,0.41,2019-10-12,19:06,N,nominal,1.0NRT,295,11.8,D
33.69621,-95.98771,344.6,0.47,0.4,2019-10-12,19:06,N,nominal,1.0NRT,302.6,22.7,D
33.69888,-95.99371,367,0.47,0.4,2019-10-12,19:06,N,high,1.0NRT,304.5,17.6,D
33.69981,-95.98866,355.2,0.47,0.4,2019-10-12,19:06,N,nominal,1.0NRT,308,22.7,D
33.70249,-95.99464,347.7,0.47,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296.4,5.9,D
34.63702,-90.55888,329.7,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,290.3,5.6,D
31.87283,-104.278,346.3,0.47,0.64,2019-10-12,19:06,N,nominal,1.0NRT,293.9,4.6,D
33.27549,-98.79675,342.6,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,302.4,7.3,D
33.27967,-98.79796,354.8,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,305.4,7.3,D
33.27869,-98.8026,333.6,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,304.8,5.3,D
33.28383,-98.79922,367,0.44,0.46,2019-10-12,19:06,N,high,1.0NRT,313.3,16,D
33.2848,-98.79455,340.1,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,300.1,16,D
33.28286,-98.80389,338,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,299.5,9,D
33.27882,-98.79633,343.1,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,302,14.7,D
33.27781,-98.80097,342.5,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,305.9,8.6,D
33.28299,-98.79758,367,0.44,0.46,2019-10-12,19:06,N,high,1.0NRT,310.7,14.7,D
33.28198,-98.80222,341.3,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,308.3,8.6,D
33.28614,-98.8035,340.6,0.44,0.46,2019-10-12,19:06,N,nominal,1.0NRT,300.4,6.2,D
33.97304,-95.79417,330.5,0.46,0.39,2019-10-12,19:06,N,nominal,1.0NRT,295.2,3.3,D
33.97438,-96.15491,339.4,0.48,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296.9,5.2,D
33.71916,-97.67825,327.4,0.57,0.43,2019-10-12,19:06,N,nominal,1.0NRT,295.2,5.3,D
34.15281,-95.60025,335.7,0.45,0.39,2019-10-12,19:06,N,nominal,1.0NRT,297.1,31.4,D
22.67834,-81.92277,342.5,0.49,0.49,2019-10-12,19:06,N,nominal,1.0NRT,297.5,5.4,D
22.68283,-81.92332,334.2,0.49,0.49,2019-10-12,19:06,N,nominal,1.0NRT,295.8,5.4,D
22.68013,-81.92165,350.1,0.49,0.49,2019-10-12,19:06,N,nominal,1.0NRT,295.9,11.1,D
22.68462,-81.92219,340,0.49,0.49,2019-10-12,19:06,N,nominal,1.0NRT,295.3,6.4,D
20.04818,-99.29044,325.3,0.44,0.63,2019-10-12,19:06,N,nominal,1.0NRT,276.7,3.7,D
20.0486,-99.29074,325.4,0.44,0.62,2019-10-12,19:06,N,nominal,1.0NRT,277.1,3.4,D
28.05758,-82.11024,332.8,0.55,0.51,2019-10-12,19:06,N,nominal,1.0NRT,298.8,7.6,D
25.60244,-100.92067,338.9,0.42,0.61,2019-10-12,19:06,N,nominal,1.0NRT,291.8,3.7,D
28.91065,-81.33198,340.8,0.63,0.54,2019-10-12,19:06,N,nominal,1.0NRT,299.7,7.1,D
29.29842,-82.18727,335.1,0.57,0.52,2019-10-12,19:06,N,nominal,1.0NRT,297.5,4.5,D
26.8875,-101.45262,333.2,0.43,0.62,2019-10-12,19:06,N,nominal,1.0NRT,290.1,4.3,D
30.12473,-83.04662,341.4,0.51,0.5,2019-10-12,19:06,N,nominal,1.0NRT,300.5,5.1,D
30.12932,-83.04718,347,0.51,0.5,2019-10-12,19:06,N,nominal,1.0NRT,302.8,7.8,D
30.12427,-83.04905,341.2,0.51,0.5,2019-10-12,19:06,N,nominal,1.0NRT,301.3,7.7,D
30.12886,-83.04961,345.6,0.51,0.5,2019-10-12,19:06,N,nominal,1.0NRT,303.6,7.7,D
30.34079,-82.7646,339.1,0.54,0.51,2019-10-12,19:06,N,nominal,1.0NRT,298.9,5.1,D
29.80697,-90.8972,331.1,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,290,2.1,D
29.81087,-90.89391,332.1,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,289.6,5.1,D
29.81026,-90.89787,330.8,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,289.5,2.1,D
30.13627,-91.11356,341.6,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,291.2,5.4,D
30.1618,-91.10236,337,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,288.4,4.8,D
29.99062,-92.18748,333.2,0.39,0.37,2019-10-12,19:06,N,nominal,1.0NRT,295,2.6,D
29.93842,-92.54921,331.5,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,296.1,3.5,D
30.05193,-92.20428,326,0.39,0.37,2019-10-12,19:06,N,nominal,1.0NRT,294.6,1.1,D
29.46894,-95.53149,339.9,0.52,0.42,2019-10-12,19:06,N,nominal,1.0NRT,295.9,4.2,D
30.05728,-92.46771,333.2,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,293.3,3.4,D
29.68929,-94.66079,329.8,0.47,0.4,2019-10-12,19:06,N,nominal,1.0NRT,293.9,6.5,D
36.16152,-84.86042,333.5,0.47,0.48,2019-10-12,19:06,N,nominal,1.0NRT,290.3,5.5,D
34.5666,-96.5759,332.5,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296.6,5.7,D
34.57024,-96.57694,342.6,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,294.6,15.8,D
34.57389,-96.578,343.6,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296,15.8,D
34.57753,-96.57903,331.2,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,293.6,4.7,D
35.64766,-89.93235,326.9,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,297.4,2.2,D
35.11366,-93.60745,343.3,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,295.9,11.8,D
35.11296,-93.61172,341.8,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,293.3,18.7,D
35.11698,-93.60824,343.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,295.4,11.8,D
35.11629,-93.61252,336.7,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,296.3,18.7,D
34.18785,-98.65292,334.8,0.41,0.45,2019-10-12,19:06,N,nominal,1.0NRT,298.1,1.4,D
35.49096,-91.59426,330.8,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,296.1,2.6,D
34.47996,-97.62762,325.3,0.55,0.42,2019-10-12,19:06,N,nominal,1.0NRT,297.1,1.8,D
35.30816,-93.00558,329.3,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,292.7,3.2,D
34.55917,-97.49918,331.2,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,294,2.5,D
34.56297,-97.50031,328.1,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,295.9,2.6,D
35.89017,-89.78076,334.4,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,297.6,5.7,D
35.55192,-92.59299,343.5,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,293.7,6.7,D
35.55521,-92.59375,340.4,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,292.2,6.7,D
36.60155,-85.81503,326.4,0.43,0.46,2019-10-12,19:06,N,nominal,1.0NRT,291.7,1.7,D
36.61345,-86.82821,327.3,0.57,0.43,2019-10-12,19:06,N,nominal,1.0NRT,292.7,3.2,D
35.07412,-97.74901,329.6,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,296.1,5.9,D
36.12735,-91.8726,335.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,293.6,3,D
36.80724,-90.20928,330.5,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,291.7,8.6,D
36.80663,-90.21397,340.9,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,302.4,22.9,D
35.92768,-97.13184,325.8,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,295.6,7.3,D
35.93234,-97.12756,330.6,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296.4,7.3,D
35.93132,-97.13293,345.9,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,300.9,7.3,D
35.92996,-97.1293,335.5,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,300.1,8.9,D
35.93361,-97.13039,349.9,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,297.6,8.9,D
35.82636,-99.03052,329.7,0.4,0.44,2019-10-12,19:06,N,low,1.0NRT,300.8,3.2,D
35.83037,-99.03173,340.6,0.4,0.44,2019-10-12,19:06,N,nominal,1.0NRT,300.1,8.5,D
37.10492,-92.4291,330,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,291.4,3.8,D
37.61357,-88.79694,332.1,0.48,0.4,2019-10-12,19:06,N,nominal,1.0NRT,292.7,3.6,D
36.23375,-98.23458,336,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,300.1,7.2,D
37.69146,-93.21837,332.8,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,293.4,2,D
36.36122,-101.73339,342.1,0.54,0.51,2019-10-12,19:06,N,nominal,1.0NRT,294.6,12.7,D
36.35986,-101.73927,345.7,0.54,0.51,2019-10-12,19:06,N,nominal,1.0NRT,291.8,13.2,D
38.20991,-91.73627,325.9,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,290.8,1.9,D
38.52529,-91.36858,328.8,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,289.1,1.3,D
38.69281,-90.15018,329.4,0.44,0.38,2019-10-12,19:06,N,nominal,1.0NRT,295.9,2.3,D
34.8659,-108.52568,354.9,0.67,0.74,2019-10-12,19:06,N,nominal,1.0NRT,296.1,13.9,D
34.8676,-108.52828,351.6,0.67,0.74,2019-10-12,19:06,N,nominal,1.0NRT,295.1,11.3,D
39.47823,-84.36703,330.1,0.55,0.51,2019-10-12,19:06,N,nominal,1.0NRT,294.3,4.9,D
38.50668,-94.80463,329.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,291.1,2.1,D
38.67358,-94.08408,326.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,291.4,1.5,D
39.05764,-91.47641,327,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,290.2,1.5,D
38.03637,-98.00452,326.2,0.49,0.41,2019-10-12,19:06,N,nominal,1.0NRT,295.7,1.8,D
39.9754,-86.83617,340.7,0.41,0.45,2019-10-12,19:06,N,nominal,1.0NRT,290.1,4.5,D
39.97627,-86.83813,341,0.41,0.45,2019-10-12,19:06,N,nominal,1.0NRT,288.5,3.3,D
39.04283,-97.14735,329.3,0.44,0.39,2019-10-12,19:06,N,nominal,1.0NRT,298,2.2,D
40.64256,-89.64252,331.9,0.47,0.4,2019-10-12,19:06,N,nominal,1.0NRT,291.3,4.8,D
41.45216,-81.67747,342.2,0.39,0.6,2019-10-12,19:06,N,nominal,1.0NRT,296.8,3.5,D
41.45773,-81.67777,330.4,0.39,0.6,2019-10-12,19:06,N,nominal,1.0NRT,295.7,3.5,D
41.4633,-81.6781,329.7,0.39,0.6,2019-10-12,19:06,N,nominal,1.0NRT,291.2,2.8,D
41.18105,-87.85861,332.6,0.57,0.43,2019-10-12,19:06,N,nominal,1.0NRT,288,4.6,D
40.66159,-92.99762,328.6,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,288.1,2.1,D
41.61669,-87.32962,341.3,0.41,0.45,2019-10-12,19:06,N,nominal,1.0NRT,291.8,9,D
41.63837,-87.1401,340.1,0.42,0.45,2019-10-12,19:06,N,nominal,1.0NRT,290.7,9,D
41.66619,-87.45029,333.9,0.4,0.44,2019-10-12,19:06,N,nominal,1.0NRT,290.3,3.2,D
38.43637,-105.97059,351.8,0.4,0.6,2019-10-12,19:06,N,nominal,1.0NRT,288.5,9,D
38.43614,-105.97005,353.6,0.4,0.6,2019-10-12,19:06,N,nominal,1.0NRT,289.1,8.9,D
42.25533,-83.13207,325.9,0.34,0.56,2019-10-12,19:06,N,nominal,1.0NRT,290.9,2.6,D
42.25537,-83.13306,325.7,0.34,0.56,2019-10-12,19:06,N,nominal,1.0NRT,290.6,2.4,D
40.88764,-96.51345,343.9,0.41,0.37,2019-10-12,19:06,N,nominal,1.0NRT,288.9,8.1,D
41.15907,-97.03826,345.4,0.42,0.37,2019-10-12,19:06,N,nominal,1.0NRT,285.8,9.3,D
30.12642,-92.14877,333,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,296.3,3.5,D
30.15673,-92.18432,337.7,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,294.2,2.2,D
30.00802,-93.09713,326.2,0.41,0.37,2019-10-12,19:06,N,nominal,1.0NRT,292.5,1.5,D
29.1853,-97.47138,340.2,0.45,0.47,2019-10-12,19:06,N,nominal,1.0NRT,295.3,7.7,D
29.74361,-95.00124,330.2,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296.7,4.2,D
30.11482,-93.29701,329.9,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,295,4.2,D
30.36088,-91.93378,349,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,297,11.3,D
31.36452,-84.18658,353.7,0.46,0.47,2019-10-12,19:06,N,nominal,1.0NRT,297.8,12.7,D
30.36355,-91.93852,332.4,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,292.7,11.3,D
30.36291,-91.94255,357.1,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,301.5,11.3,D
30.09803,-93.85348,334.8,0.44,0.38,2019-10-12,19:06,N,nominal,1.0NRT,292.2,5.1,D
30.09723,-93.85796,328.6,0.44,0.38,2019-10-12,19:06,N,nominal,1.0NRT,291.4,5.1,D
31.61935,-83.3559,340.5,0.51,0.5,2019-10-12,19:06,N,nominal,1.0NRT,299.8,15.8,D
31.62393,-83.35646,341.3,0.51,0.5,2019-10-12,19:06,N,nominal,1.0NRT,296.8,15.8,D
30.16725,-95.01056,331.1,0.48,0.4,2019-10-12,19:06,N,nominal,1.0NRT,290.3,3.8,D
30.25377,-94.55483,330.6,0.46,0.39,2019-10-12,19:06,N,nominal,1.0NRT,291.5,5.1,D
31.85116,-82.57173,330.4,0.57,0.52,2019-10-12,19:06,N,nominal,1.0NRT,295.6,2.4,D
31.8499,-82.57181,329.7,0.57,0.52,2019-10-12,19:06,N,nominal,1.0NRT,295.3,3.3,D
31.96734,-81.63812,334.3,0.33,0.55,2019-10-12,19:06,N,nominal,1.0NRT,299.2,3.2,D
30.78013,-91.89993,334.6,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,294.1,4.4,D
30.22725,-95.23714,329,0.49,0.41,2019-10-12,19:06,N,nominal,1.0NRT,289.1,5.3,D
30.91126,-92.01519,344.1,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,293.5,6.3,D
31.0426,-92.728,330.4,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,295.5,8.4,D
31.04192,-92.73214,355,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,308.7,35.7,D
31.04123,-92.73628,348.5,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,304.3,35.7,D
31.04458,-92.73702,348.2,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,314.8,35.7,D
31.04929,-92.72948,355.8,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,300.4,11.3,D
31.0486,-92.73363,354.7,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,301.5,28,D
31.04792,-92.73777,349,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,300.4,28,D
31.05127,-92.73852,333.7,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,296.4,28,D
31.05058,-92.74267,301.9,0.4,0.37,2019-10-12,19:06,N,low,1.0NRT,306.9,85.9,D
31.34403,-91.78374,332.4,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,294,27.2,D
32.50832,-82.1263,335.6,0.62,0.54,2019-10-12,19:06,N,nominal,1.0NRT,297.3,8.1,D
32.36447,-84.16174,330.8,0.47,0.48,2019-10-12,19:06,N,nominal,1.0NRT,294.6,2.9,D
32.36817,-84.16496,344.1,0.47,0.48,2019-10-12,19:06,N,nominal,1.0NRT,294.9,7.4,D
31.50791,-91.55977,336.1,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298.5,3,D
33.01189,-79.8849,342.6,0.42,0.61,2019-10-12,19:06,N,nominal,1.0NRT,295.4,4.8,D
33.01275,-79.88702,338.8,0.42,0.61,2019-10-12,19:06,N,nominal,1.0NRT,293.9,3.7,D
33.11405,-80.60114,367,0.38,0.59,2019-10-12,19:06,N,high,1.0NRT,300.2,34.4,D
33.11378,-80.60535,348.2,0.38,0.59,2019-10-12,19:06,N,nominal,1.0NRT,294.3,16.4,D
31.9628,-91.66588,336.9,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298.7,3.4,D
31.34471,-95.93167,331,0.51,0.41,2019-10-12,19:06,N,nominal,1.0NRT,290.5,4.6,D
32.31273,-90.13593,333.7,0.39,0.37,2019-10-12,19:06,N,nominal,1.0NRT,298.3,5,D
31.62657,-95.11518,337.7,0.47,0.39,2019-10-12,19:06,N,nominal,1.0NRT,288.8,7.5,D
31.94054,-93.75208,335.7,0.42,0.37,2019-10-12,19:06,N,nominal,1.0NRT,289,16.5,D
31.9398,-93.75643,338.6,0.42,0.37,2019-10-12,19:06,N,nominal,1.0NRT,300.4,23.9,D
31.94395,-93.75286,336.3,0.42,0.37,2019-10-12,19:06,N,nominal,1.0NRT,287.5,16.5,D
31.94321,-93.75722,347.6,0.42,0.37,2019-10-12,19:06,N,nominal,1.0NRT,293.1,23.9,D
32.23231,-92.06495,335.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,295.1,3.2,D
32.23167,-92.06902,349,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,299.5,17.7,D
32.36091,-91.97875,326,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,292.1,1.3,D
32.39123,-91.98108,331.1,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,295.1,7.4,D
32.39059,-91.98515,331.8,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,297,7.8,D
32.38996,-91.98922,353.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,299.6,7.8,D
32.28582,-93.16216,331.8,0.4,0.37,2019-10-12,19:06,N,nominal,1.0NRT,293.5,3.2,D
33.93975,-80.03731,367,0.42,0.61,2019-10-12,19:06,N,high,1.0NRT,294.4,9.8,D
32.19513,-94.95395,331.8,0.45,0.39,2019-10-12,19:06,N,nominal,1.0NRT,291.9,2.2,D
33.941,-80.03835,354.8,0.42,0.61,2019-10-12,19:06,N,nominal,1.0NRT,292.6,6.5,D
30.71886,-101.90023,354.1,0.37,0.58,2019-10-12,19:06,N,nominal,1.0NRT,295.3,16.1,D
30.72402,-101.90218,367,0.37,0.58,2019-10-12,19:06,N,high,1.0NRT,296.3,16.1,D
30.72496,-101.89835,332.1,0.37,0.58,2019-10-12,19:06,N,nominal,1.0NRT,291.1,15.9,D
30.72311,-101.90591,347.3,0.37,0.58,2019-10-12,19:06,N,nominal,1.0NRT,294.3,16.1,D
31.90628,-96.70593,335.6,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,290.2,6.9,D
32.61066,-92.97323,341.5,0.39,0.37,2019-10-12,19:06,N,nominal,1.0NRT,294.6,5.5,D
31.9693,-96.60975,330.8,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,293.4,3.3,D
31.97066,-96.60651,335.7,0.54,0.42,2019-10-12,19:06,N,nominal,1.0NRT,293.1,9.6,D
33.88016,-82.98544,333.5,0.57,0.52,2019-10-12,19:06,N,nominal,1.0NRT,293.5,3,D
31.87933,-97.32934,339.3,0.39,0.44,2019-10-12,19:06,N,nominal,1.0NRT,294.7,11.6,D
32.94561,-91.54961,327.1,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298,2,D
32.94499,-91.5537,337.7,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298.8,3.1,D
32.94313,-91.56597,345.9,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,296,16.6,D
32.94891,-91.55031,327.4,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,300.2,2,D
32.94829,-91.5544,332.4,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,299.2,3.1,D
32.94705,-91.56258,333.3,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,296.2,16.6,D
32.94643,-91.56667,348.4,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,314.5,16.6,D
32.94973,-91.56737,332.6,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,301.9,4.4,D
32.94911,-91.57146,326.8,0.38,0.36,2019-10-12,19:06,N,low,1.0NRT,297.2,1.5,D
32.43792,-95.47533,343.1,0.47,0.4,2019-10-12,19:06,N,nominal,1.0NRT,294.8,5.2,D
33.09721,-91.5978,340.2,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,299,4,D
33.10051,-91.5985,345.8,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,305,6.7,D
33.09989,-91.60261,331.6,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298.3,6.4,D
33.10381,-91.59921,325.4,0.38,0.36,2019-10-12,19:06,N,low,1.0NRT,298,6.7,D
32.10281,-97.30834,326.3,0.39,0.44,2019-10-12,19:06,N,nominal,1.0NRT,293,2.3,D
32.53395,-95.32019,332.5,0.46,0.39,2019-10-12,19:06,N,nominal,1.0NRT,294.7,4,D
33.20872,-91.44225,334.9,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,300.9,5.6,D
33.22179,-91.55944,345.5,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298.8,6.4,D
34.24396,-83.1317,334.7,0.56,0.52,2019-10-12,19:06,N,nominal,1.0NRT,295,4.8,D
34.24773,-83.13441,343.6,0.56,0.52,2019-10-12,19:06,N,nominal,1.0NRT,294.5,6.3,D
32.45657,-97.04222,346.8,0.55,0.43,2019-10-12,19:06,N,nominal,1.0NRT,297.6,7.9,D
32.28061,-98.15495,343.3,0.42,0.46,2019-10-12,19:06,N,nominal,1.0NRT,295.6,5.8,D
33.63629,-90.68604,343,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,303.2,6.5,D
33.64833,-90.64941,332.1,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,298.5,4.4,D
34.78852,-78.10614,336.9,0.55,0.68,2019-10-12,19:06,N,nominal,1.0NRT,294.7,5,D
33.13327,-94.25549,328.2,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,295.9,2.7,D
33.13668,-94.25631,333.6,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,294.9,2.7,D
33.62975,-91.52525,355.6,0.38,0.36,2019-10-12,19:06,N,nominal,1.0NRT,307.7,18.8,D
34.93662,-77.95071,337.1,0.56,0.69,2019-10-12,19:06,N,nominal,1.0NRT,292.9,4.2,D
33.07983,-95.24094,329.3,0.45,0.39,2019-10-12,19:06,N,nominal,1.0NRT,293,1.9,D
33.21013,-94.69437,335.2,0.43,0.38,2019-10-12,19:06,N,nominal,1.0NRT,292.9,3.4,D
33.02873,-96.1124,337.5,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,300.2,6.4,D
33.02775,-96.11761,329.9,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,298.3,6.4,D
33.0324,-96.11337,331.7,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,296.7,3.5,D
33.03142,-96.11859,328.6,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,295.1,3.5,D
34.3113,-87.74287,343.8,0.49,0.4,2019-10-12,19:06,N,nominal,1.0NRT,295.8,9.4,D
33.90333,-91.27737,356.2,0.39,0.36,2019-10-12,19:06,N,nominal,1.0NRT,305.6,16.2,D
33.39208,-94.54807,343.6,0.42,0.38,2019-10-12,19:06,N,nominal,1.0NRT,297.1,13.5,D
42.68516,-111.59093,341.5,0.56,0.69,2019-10-12,19:12,N,nominal,1.0NRT,292,8.5,D
40.86576,-109.49592,343.4,0.51,0.66,2019-10-12,19:12,N,nominal,1.0NRT,285.9,8.3,D
46.30424,-108.61145,336.9,0.32,0.55,2019-10-12,19:12,N,nominal,1.0NRT,281.7,3.4,D
42.68298,-111.59772,350.2,0.56,0.69,2019-10-12,19:12,N,nominal,1.0NRT,294,8.5,D
45.51892,-113.94354,330.4,0.58,0.7,2019-10-12,19:12,N,nominal,1.0NRT,278.8,5.1,D
46.93283,-113.4995,328.3,0.5,0.66,2019-10-12,19:12,N,nominal,1.0NRT,280.3,3.2,D
46.16728,-116.76191,335.2,0.72,0.76,2019-10-12,19:12,N,nominal,1.0NRT,278.8,9.4,D
47.16356,-116.76413,327.7,0.67,0.73,2019-10-12,19:12,N,nominal,1.0NRT,283.3,5.4,D
47.42466,-116.80814,331.2,0.66,0.73,2019-10-12,19:12,N,nominal,1.0NRT,285,8.6,D
47.42632,-116.81037,328.1,0.65,0.73,2019-10-12,19:12,N,nominal,1.0NRT,284,5.6,D
49.19415,-116.20156,356.4,0.54,0.68,2019-10-12,19:12,N,nominal,1.0NRT,278.6,12.4,D
49.19803,-116.21114,330.2,0.54,0.68,2019-10-12,19:12,N,nominal,1.0NRT,277.5,11.6,D
49.195,-116.21999,367,0.54,0.68,2019-10-12,19:12,N,low,1.0NRT,280.9,11.6,D
49.1934,-116.21743,348.2,0.54,0.68,2019-10-12,19:12,N,nominal,1.0NRT,279.3,13.5,D
49.1965,-116.20855,367,0.54,0.68,2019-10-12,19:12,N,low,1.0NRT,280.2,20.8,D
49.19754,-116.22616,367,0.54,0.68,2019-10-12,19:12,N,low,1.0NRT,278.4,9.8,D
19.94272,-105.42583,328,0.6,0.53,2019-10-12,20:42,N,nominal,1.0NRT,288.4,4.2,D
42.84393,-121.17124,349,0.39,0.36,2019-10-12,20:48,N,nominal,1.0NRT,298.3,31.8,D
42.84317,-121.17592,346,0.39,0.36,2019-10-12,20:48,N,low,1.0NRT,319.9,33.5,D
42.84242,-121.18059,347.6,0.39,0.36,2019-10-12,20:48,N,nominal,1.0NRT,316,33.5,D
42.84091,-121.18996,353.1,0.39,0.36,2019-10-12,20:48,N,nominal,1.0NRT,306.2,35.9,D
