latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-4.949,33.849,328.5,1,1,2019-09-28,08:05,T,50,6.0NRT,308.3,13,D
-5.303,35.881,330.4,1,1,2019-09-28,08:05,T,72,6.0NRT,311,11.6,D
-5.224,35.154,325.6,1,1,2019-09-28,08:05,T,51,6.0NRT,308.5,7.3,D
-5.062,33.933,349.1,1,1,2019-09-28,08:05,T,80,6.0NRT,308.8,45.6,D
-5.063,33.942,335.4,1,1,2019-09-28,08:05,T,73,6.0NRT,308.9,19.8,D
-5.116,34.111,330,1,1,2019-09-28,08:05,T,67,6.0NRT,310.8,10,D
-5.18,34.479,357.5,1,1,2019-09-28,08:05,T,98,6.0NRT,306.4,65.4,D
-4.761,31.346,330.3,1.4,1.2,2019-09-28,08:05,T,63,6.0NRT,303.5,20.1,D
-4.757,31.34,330.6,1.4,1.2,2019-09-28,08:05,T,70,6.0NRT,302.8,21,D
-5.28,34.22,350.6,1,1,2019-09-28,08:05,T,94,6.0NRT,307.9,47.7,D
-5.431,35.179,327.8,1,1,2019-09-28,08:05,T,39,6.0NRT,309.4,9.3,D
-5.474,34.783,325.8,1,1,2019-09-28,08:05,T,52,6.0NRT,305.7,10.2,D
-5.294,33.512,327.9,1,1,2019-09-28,08:05,T,61,6.0NRT,309.3,8,D
-5.458,34.548,347.1,1,1,2019-09-28,08:05,T,91,6.0NRT,304.4,43.7,D
-5.459,34.557,342.2,1,1,2019-09-28,08:05,T,87,6.0NRT,305.1,34.5,D
-5.417,34.215,328.6,1,1,2019-09-28,08:05,T,36,6.0NRT,306.7,11.2,D
-5.531,34.857,395.5,1,1,2019-09-28,08:05,T,100,6.0NRT,312.7,213.6,D
-5.532,34.866,352,1,1,2019-09-28,08:05,T,95,6.0NRT,306.4,52,D
-5.425,33.4,334.6,1.1,1,2019-09-28,08:05,T,77,6.0NRT,310.9,15.5,D
-5.64,34.853,326.9,1,1,2019-09-28,08:05,T,59,6.0NRT,308.4,9.2,D
-5.593,34.343,333.2,1,1,2019-09-28,08:05,T,70,6.0NRT,306.9,21.4,D
-5.699,34.939,326.5,1,1,2019-09-28,08:05,T,57,6.0NRT,308.1,6.6,D
-5.668,34.224,328.7,1,1,2019-09-28,08:05,T,64,6.0NRT,307.4,13.5,D
-5.73,34.645,324.8,1,1,2019-09-28,08:05,T,20,6.0NRT,307.3,6.6,D
-5.797,34.973,327.1,1,1,2019-09-28,08:05,T,59,6.0NRT,308.1,8.8,D
-5.703,33.721,328.2,1,1,2019-09-28,08:05,T,61,6.0NRT,309.6,9,D
-6.258,37.47,325.6,1.2,1.1,2019-09-28,08:05,T,55,6.0NRT,302.6,18.4,D
-5.855,33.936,336.1,1,1,2019-09-28,08:05,T,79,6.0NRT,308.8,20,D
-6.072,33.539,328.5,1,1,2019-09-28,08:05,T,60,6.0NRT,307.7,10.6,D
-6.073,33.548,350.4,1,1,2019-09-28,08:05,T,93,6.0NRT,308.4,48.2,D
-6.83,38.618,322.5,1.5,1.2,2019-09-28,08:05,T,59,6.0NRT,301,20.5,D
-6.577,35.775,331.7,1,1,2019-09-28,08:05,T,73,6.0NRT,311.4,9.5,D
-6.578,35.784,335.7,1,1,2019-09-28,08:05,T,79,6.0NRT,313.2,15.7,D
-5.875,30.946,331.8,1.4,1.2,2019-09-28,08:05,T,70,6.0NRT,305.4,26.2,D
-6.845,36.93,328.4,1.2,1.1,2019-09-28,08:05,T,66,6.0NRT,303.3,18.4,D
-6.846,36.941,333.6,1.2,1.1,2019-09-28,08:05,T,77,6.0NRT,303.9,25.9,D
-6.444,33.871,327.4,1,1,2019-09-28,08:05,T,53,6.0NRT,308.3,9.7,D
-6.888,36.865,323,1.2,1.1,2019-09-28,08:05,T,57,6.0NRT,301.5,12,D
-6.89,36.876,326.7,1.2,1.1,2019-09-28,08:05,T,70,6.0NRT,303.7,16.7,D
-6.72,35.496,331.2,1,1,2019-09-28,08:05,T,72,6.0NRT,312.6,9.6,D
-6.927,36.796,323.2,1.1,1.1,2019-09-28,08:05,T,59,6.0NRT,300.6,15.2,D
-6.95,36.889,327.3,1.2,1.1,2019-09-28,08:05,T,73,6.0NRT,306.8,11.7,D
-7.11,36.855,324.6,1.2,1.1,2019-09-28,08:05,T,49,6.0NRT,306.9,9.1,D
-7.111,36.865,329.3,1.2,1.1,2019-09-28,08:05,T,76,6.0NRT,307.6,14.4,D
-6.954,35.649,328.5,1,1,2019-09-28,08:05,T,67,6.0NRT,311.6,9.3,D
-5.721,26.991,319.2,2.8,1.6,2019-09-28,08:05,T,44,6.0NRT,298.2,38,D
-5.723,26.985,318.9,2.8,1.6,2019-09-28,08:05,T,42,6.0NRT,298.3,36.3,D
-7.259,36.682,329.9,1.1,1.1,2019-09-28,08:05,T,77,6.0NRT,301.7,26.6,D
-6.618,31.986,328.1,1.2,1.1,2019-09-28,08:05,T,64,6.0NRT,308.6,9.3,D
-6.619,31.996,328.5,1.2,1.1,2019-09-28,08:05,T,65,6.0NRT,308.7,9.7,D
-6.854,33.472,330.3,1,1,2019-09-28,08:05,T,64,6.0NRT,309.9,10.7,D
-6.385,30.288,323.9,1.5,1.2,2019-09-28,08:05,T,59,6.0NRT,302.5,18.3,D
-6.486,30.588,328.1,1.5,1.2,2019-09-28,08:05,T,70,6.0NRT,303.1,24.9,D
-6.492,30.595,324.8,1.4,1.2,2019-09-28,08:05,T,56,6.0NRT,302.5,17.5,D
-6.556,30.586,323.2,1.4,1.2,2019-09-28,08:05,T,45,6.0NRT,300.3,17.4,D
-7.046,33.088,331.1,1.1,1,2019-09-28,08:05,T,69,6.0NRT,309.9,12.6,D
-7.115,33.552,327.9,1,1,2019-09-28,08:05,T,53,6.0NRT,309.6,7.6,D
-6.865,31.8,336.8,1.2,1.1,2019-09-28,08:05,T,81,6.0NRT,304.2,36.2,D
-7.977,38.617,319.5,1.5,1.2,2019-09-28,08:05,T,47,6.0NRT,297.4,15.6,D
-7.765,36.226,327.8,1.1,1,2019-09-28,08:05,T,73,6.0NRT,306.9,11.8,D
-7.43,33.751,327.6,1,1,2019-09-28,08:05,T,40,6.0NRT,305.8,10.5,D
-7.519,33.794,352.2,1,1,2019-09-28,08:05,T,95,6.0NRT,307.1,54.9,D
-7.521,33.803,344.9,1,1,2019-09-28,08:05,T,89,6.0NRT,306.6,39.3,D
-7.492,33.428,328.7,1,1,2019-09-28,08:05,T,67,6.0NRT,308.2,10.2,D
-6.929,29.652,319.5,1.7,1.3,2019-09-28,08:05,T,54,6.0NRT,292.8,20.4,D
-8.28,38.571,346.6,1.5,1.2,2019-09-28,08:05,T,92,6.0NRT,303.7,75.8,D
-8.281,38.585,346.8,1.5,1.2,2019-09-28,08:05,T,92,6.0NRT,302.1,77,D
-7.932,35.535,323.5,1,1,2019-09-28,08:05,T,50,6.0NRT,307.3,6.6,D
-7.742,34.117,325.2,1,1,2019-09-28,08:05,T,50,6.0NRT,304.8,10,D
-8.178,36.612,325.5,1.2,1.1,2019-09-28,08:05,T,70,6.0NRT,301.6,13.7,D
-8.235,36.874,319.5,1.2,1.1,2019-09-28,08:05,T,58,6.0NRT,299.9,10.2,D
-8.287,36.871,332.7,1.2,1.1,2019-09-28,08:05,T,81,6.0NRT,302,26.6,D
-8.288,36.882,341.2,1.2,1.1,2019-09-28,08:05,T,89,6.0NRT,302.2,43.6,D
-8.263,36.562,325.1,1.2,1.1,2019-09-28,08:05,T,72,6.0NRT,304.4,12.5,D
-7.939,33.83,322.5,1,1,2019-09-28,08:05,T,28,6.0NRT,303.3,9.7,D
-7.993,34.071,333.4,1,1,2019-09-28,08:05,T,78,6.0NRT,303.6,21.5,D
-7.995,34.079,359.7,1,1,2019-09-28,08:05,T,99,6.0NRT,308.5,73.2,D
-8.004,34.078,346.4,1,1,2019-09-28,08:05,T,91,6.0NRT,306.3,42,D
-8.005,34.087,338.4,1,1,2019-09-28,08:05,T,84,6.0NRT,307.4,27.1,D
-8.006,34.096,323.3,1,1,2019-09-28,08:05,T,31,6.0NRT,305.8,6.9,D
-8.412,36.892,324.9,1.2,1.1,2019-09-28,08:05,T,70,6.0NRT,303.7,13.2,D
-8.413,36.903,324.6,1.2,1.1,2019-09-28,08:05,T,70,6.0NRT,304,12.4,D
-8.085,34.381,379.5,1,1,2019-09-28,08:05,T,100,6.0NRT,314.9,132.6,D
-8.087,34.39,339.5,1,1,2019-09-28,08:05,T,86,6.0NRT,309.9,23.9,D
-8.094,34.379,334.3,1,1,2019-09-28,08:05,T,80,6.0NRT,312.2,16.2,D
-7.464,30.053,316.5,1.5,1.2,2019-09-28,08:05,T,47,6.0NRT,296.2,13.9,D
-8.21,34.916,344.6,1,1,2019-09-28,08:05,T,91,6.0NRT,310.9,35.7,D
-7.65,30.725,329.6,1.4,1.2,2019-09-28,08:05,T,64,6.0NRT,298.3,23.9,D
-7.757,31.347,326.3,1.2,1.1,2019-09-28,08:05,T,40,6.0NRT,302.3,16.3,D
-8.694,37.302,318.1,1.3,1.1,2019-09-28,08:05,T,36,6.0NRT,297.5,9.5,D
-8.318,34.583,332.3,1,1,2019-09-28,08:05,T,44,6.0NRT,314.2,9.5,D
-8.202,33.551,325.2,1,1,2019-09-28,08:05,T,51,6.0NRT,305.6,9.1,D
-7.703,30.171,323.5,1.5,1.2,2019-09-28,08:05,T,56,6.0NRT,298.9,18.1,D
-8.385,34.475,349.9,1,1,2019-09-28,08:05,T,94,6.0NRT,303,53.7,D
-8.828,37.541,326.7,1.3,1.1,2019-09-28,08:05,T,58,6.0NRT,305.3,11.7,D
-8.89,37.532,328.6,1.3,1.1,2019-09-28,08:05,T,56,6.0NRT,303.3,18,D
-8.887,37.527,331.6,1.3,1.1,2019-09-28,08:05,T,71,6.0NRT,305.6,25.6,D
-8.406,32.58,338,1.1,1,2019-09-28,08:05,T,0,6.0NRT,310.6,18.2,D
-8.63,34.081,328.8,1,1,2019-09-28,08:05,T,71,6.0NRT,309.2,10.7,D
-9.267,38.342,334.1,1.5,1.2,2019-09-28,08:05,T,81,6.0NRT,306.2,27.7,D
-9.271,38.349,328,1.5,1.2,2019-09-28,08:05,T,58,6.0NRT,307.2,14.3,D
-8.442,32.46,332.4,1.1,1,2019-09-28,08:05,T,73,6.0NRT,310.7,13,D
-8.141,29.749,317.9,1.6,1.2,2019-09-28,08:05,T,31,6.0NRT,297.9,11.8,D
-8.555,32.287,331.7,1.1,1,2019-09-28,08:05,T,72,6.0NRT,311.3,9.8,D
-9.316,37.233,339.8,1.3,1.1,2019-09-28,08:05,T,87,6.0NRT,305.3,42.4,D
-9.318,37.245,330.4,1.3,1.1,2019-09-28,08:05,T,73,6.0NRT,304.4,21.2,D
-8.191,29.561,324.4,1.6,1.2,2019-09-28,08:05,T,68,6.0NRT,302.2,18.7,D
-8.703,32.781,326.6,1,1,2019-09-28,08:05,T,54,6.0NRT,308.7,8,D
-9.365,37.214,330.7,1.3,1.1,2019-09-28,08:05,T,68,6.0NRT,306,21.8,D
-9.375,37.213,326.3,1.3,1.1,2019-09-28,08:05,T,50,6.0NRT,302.9,14.4,D
-8.685,32.411,340.7,1.1,1,2019-09-28,08:05,T,85,6.0NRT,313.5,24.8,D
-9.484,37.263,328.8,1.3,1.1,2019-09-28,08:05,T,65,6.0NRT,305.2,16.2,D
-9.141,34.803,330.8,1,1,2019-09-28,08:05,T,81,6.0NRT,305.4,19.2,D
-8.821,32.527,335.6,1.1,1,2019-09-28,08:05,T,75,6.0NRT,313.5,15,D
-9.471,37.022,326.4,1.3,1.1,2019-09-28,08:05,T,67,6.0NRT,305,15.4,D
-9.479,37.01,328.6,1.3,1.1,2019-09-28,08:05,T,59,6.0NRT,307.2,15.8,D
-9.481,37.021,326.1,1.3,1.1,2019-09-28,08:05,T,52,6.0NRT,305.5,13.6,D
-9.199,34.883,322.2,1,1,2019-09-28,08:05,T,72,6.0NRT,305.5,11.8,D
-9.2,34.892,330.9,1,1,2019-09-28,08:05,T,82,6.0NRT,299.7,22.1,D
-9.574,37.551,323.5,1.4,1.2,2019-09-28,08:05,T,63,6.0NRT,304.2,11.5,D
-9.208,34.881,336.8,1,1,2019-09-28,08:05,T,87,6.0NRT,302.9,30.9,D
-9.209,34.891,350.2,1,1,2019-09-28,08:05,T,95,6.0NRT,302.7,55.6,D
-8.533,30.347,330.5,1.4,1.2,2019-09-28,08:05,T,58,6.0NRT,304.4,24.4,D
-8.705,31.396,325.7,1.2,1.1,2019-09-28,08:05,T,46,6.0NRT,306.2,9.5,D
-9.55,37.153,327.7,1.3,1.1,2019-09-28,08:05,T,69,6.0NRT,304.4,18.7,D
-9.552,37.164,323.5,1.3,1.1,2019-09-28,08:05,T,45,6.0NRT,305.1,11.3,D
-9.752,38.536,325.6,1.6,1.2,2019-09-28,08:05,T,67,6.0NRT,305.3,11.4,D
-9.572,37.161,340,1.3,1.1,2019-09-28,08:05,T,87,6.0NRT,304,43.3,D
-9.57,37.155,324.7,1.3,1.1,2019-09-28,08:05,T,64,6.0NRT,304.2,14.3,D
-9.572,37.167,331.2,1.3,1.1,2019-09-28,08:05,T,80,6.0NRT,304,25.2,D
-8.633,30.736,328.7,1.3,1.1,2019-09-28,08:05,T,41,6.0NRT,307.8,13.5,D
-9.619,37.137,350.1,1.3,1.1,2019-09-28,08:05,T,94,6.0NRT,304.6,73.6,D
-8.7,30.827,324.7,1.3,1.1,2019-09-28,08:05,T,47,6.0NRT,304.6,16,D
-9.656,37.031,357.9,1.3,1.1,2019-09-28,08:05,T,99,6.0NRT,301.8,98.5,D
-9.671,37.147,332.9,1.3,1.1,2019-09-28,08:05,T,77,6.0NRT,304.3,26.8,D
-9.666,37.029,320.9,1.3,1.1,2019-09-28,08:05,T,31,6.0NRT,299.9,11.2,D
-9.667,37.041,324.6,1.3,1.1,2019-09-28,08:05,T,65,6.0NRT,299.3,16.8,D
-9.677,37.04,335.1,1.3,1.1,2019-09-28,08:05,T,77,6.0NRT,300,34.5,D
-9.138,33.223,335.9,1,1,2019-09-28,08:05,T,83,6.0NRT,306.6,25.7,D
-9.14,33.233,324.6,1,1,2019-09-28,08:05,T,59,6.0NRT,304.6,10.9,D
-9.686,37.027,354.9,1.3,1.1,2019-09-28,08:05,T,97,6.0NRT,300.6,88.9,D
-9.687,37.038,328,1.3,1.1,2019-09-28,08:05,T,72,6.0NRT,298.4,21.8,D
-9.694,37.014,326.6,1.3,1.1,2019-09-28,08:05,T,71,6.0NRT,298.9,19.5,D
-9.696,37.025,353,1.3,1.1,2019-09-28,08:05,T,96,6.0NRT,298.7,83.2,D
-9.709,37.118,371.1,1.3,1.1,2019-09-28,08:05,T,100,6.0NRT,304.7,156.7,D
-9.71,37.13,350.5,1.3,1.1,2019-09-28,08:05,T,95,6.0NRT,303.1,74.7,D
-8.98,31.99,326.6,1.1,1.1,2019-09-28,08:05,T,61,6.0NRT,308.6,8.5,D
-9.815,37.657,323.1,1.4,1.2,2019-09-28,08:05,T,67,6.0NRT,301.9,18.9,D
-9.753,36.999,320.1,1.3,1.1,2019-09-28,08:05,T,30,6.0NRT,301.6,9.8,D
-9.762,36.986,321.5,1.3,1.1,2019-09-28,08:05,T,59,6.0NRT,302.6,12.6,D
-9.553,35.232,313.5,1,1,2019-09-28,08:05,T,34,6.0NRT,295.5,6.4,D
-9.554,35.241,315.9,1,1,2019-09-28,08:05,T,36,6.0NRT,299.6,8.7,D
-9.17,32.573,331.1,1.1,1,2019-09-28,08:05,T,75,6.0NRT,311.7,12.1,D
-9.283,33.142,324.9,1,1,2019-09-28,08:05,T,67,6.0NRT,306.3,10,D
-10.028,38.46,327.4,1.6,1.2,2019-09-28,08:05,T,75,6.0NRT,304.9,18.6,D
-9.156,32.184,335.7,1.1,1,2019-09-28,08:05,T,81,6.0NRT,311.2,20.2,D
-9.97,37.689,321.3,1.4,1.2,2019-09-28,08:05,T,65,6.0NRT,300.9,15.9,D
-8.853,29.899,324.3,1.5,1.2,2019-09-28,08:05,T,39,6.0NRT,306.2,10.7,D
-9.257,32.476,328.1,1.1,1,2019-09-28,08:05,T,70,6.0NRT,310.1,10.3,D
-9.258,32.486,330,1.1,1,2019-09-28,08:05,T,73,6.0NRT,309,12.8,D
-9.957,37.306,323.5,1.3,1.1,2019-09-28,08:05,T,60,6.0NRT,303.2,14.1,D
-10.004,37.422,322.4,1.4,1.2,2019-09-28,08:05,T,47,6.0NRT,296.9,16.2,D
-8.531,27.619,315.7,2.2,1.4,2019-09-28,08:05,T,51,6.0NRT,299.5,19.7,D
-9.319,32.528,327,1.1,1,2019-09-28,08:05,T,68,6.0NRT,310,8.9,D
-10.027,37.432,321.5,1.4,1.2,2019-09-28,08:05,T,47,6.0NRT,300,14.4,D
-10.084,37.854,323.8,1.5,1.2,2019-09-28,08:05,T,71,6.0NRT,302.2,17.6,D
-10.086,37.867,327.2,1.5,1.2,2019-09-28,08:05,T,76,6.0NRT,302.3,24.2,D
-9.155,31.393,328,1.2,1.1,2019-09-28,08:05,T,67,6.0NRT,306.8,15.3,D
-10.118,38.026,335.7,1.5,1.2,2019-09-28,08:05,T,85,6.0NRT,301.9,45.5,D
-10.091,37.746,324.9,1.4,1.2,2019-09-28,08:05,T,70,6.0NRT,300.6,21,D
-10.129,38.025,328.8,1.5,1.2,2019-09-28,08:05,T,78,6.0NRT,302,28,D
-9.403,32.901,326.9,1,1,2019-09-28,08:05,T,69,6.0NRT,307.6,11.4,D
-9.405,32.91,322.3,1,1,2019-09-28,08:05,T,48,6.0NRT,306.5,6.8,D
-9.116,30.936,328.5,1.3,1.1,2019-09-28,08:05,T,67,6.0NRT,307.8,15.8,D
-9.115,30.93,322.4,1.3,1.1,2019-09-28,08:05,T,15,6.0NRT,306.3,7.3,D
-9.208,31.456,325,1.2,1.1,2019-09-28,08:05,T,25,6.0NRT,309.4,10.5,D
-9.272,31.869,325.7,1.1,1.1,2019-09-28,08:05,T,61,6.0NRT,308.2,9.2,D
-9.274,31.879,324.4,1.1,1.1,2019-09-28,08:05,T,55,6.0NRT,308.3,7.3,D
-10.015,36.899,349.2,1.3,1.1,2019-09-28,08:05,T,94,6.0NRT,300.6,70.6,D
-9.691,34.532,328.3,1,1,2019-09-28,08:05,T,80,6.0NRT,302.1,19.3,D
-9.692,34.541,334,1,1,2019-09-28,08:05,T,85,6.0NRT,303.9,27,D
-10.023,36.886,319.7,1.3,1.1,2019-09-28,08:05,T,25,6.0NRT,299.4,9.9,D
-10.025,36.897,354.1,1.3,1.1,2019-09-28,08:05,T,97,6.0NRT,296,86.5,D
-10.033,36.885,331.6,1.3,1.1,2019-09-28,08:05,T,82,6.0NRT,298,28.7,D
-8.981,29.756,328.8,1.5,1.2,2019-09-28,08:05,T,74,6.0NRT,308.3,18.6,D
-9.903,35.88,328.2,1.1,1.1,2019-09-28,08:05,T,80,6.0NRT,299.6,22.5,D
-9.124,30.595,338.5,1.3,1.1,2019-09-28,08:05,T,84,6.0NRT,308,40,D
-9.126,30.606,328.4,1.3,1.1,2019-09-28,08:05,T,70,6.0NRT,307.4,18.8,D
-10.173,37.756,318.1,1.4,1.2,2019-09-28,08:05,T,57,6.0NRT,301.4,11.5,D
-8.992,29.612,343.9,1.6,1.2,2019-09-28,08:05,T,68,6.0NRT,307.4,64.5,D
-8.995,29.627,337.2,1.5,1.2,2019-09-28,08:05,T,80,6.0NRT,307.9,42.8,D
-8.746,27.972,324.7,2.1,1.4,2019-09-28,08:05,T,73,6.0NRT,302.8,30.6,D
-10.318,38.574,326.1,1.6,1.3,2019-09-28,08:05,T,75,6.0NRT,304.1,21.8,D
-8.996,29.619,344.6,1.5,1.2,2019-09-28,08:05,T,90,6.0NRT,308.4,66.1,D
-10.318,38.582,325.3,1.7,1.3,2019-09-28,08:05,T,74,6.0NRT,302.8,20.8,D
-8.75,27.984,324,2.1,1.4,2019-09-28,08:05,T,71,6.0NRT,303.1,30.9,D
-9.977,35.619,326.5,1.1,1,2019-09-28,08:05,T,78,6.0NRT,304.8,16.5,D
-9.865,34.781,322.3,1,1,2019-09-28,08:05,T,73,6.0NRT,305.3,11.4,D
-9.998,35.636,316.5,1.1,1,2019-09-28,08:05,T,36,6.0NRT,302.7,6.9,D
-10.276,37.603,332.3,1.4,1.2,2019-09-28,08:05,T,75,6.0NRT,299.4,34.4,D
-12.241,40.426,332.8,2.4,1.5,2019-09-28,08:05,T,60,6.0NRT,298.3,82.2,D
-12.222,40.16,320.5,2.3,1.5,2019-09-28,08:05,T,33,6.0NRT,301,20.5,D
-11.115,31.973,325.4,1.1,1,2019-09-28,08:05,T,58,6.0NRT,308.9,6.9,D
-11.15,32.031,330.2,1.1,1,2019-09-28,08:05,T,72,6.0NRT,307.9,14.9,D
-11.204,32.382,327.2,1,1,2019-09-28,08:05,T,65,6.0NRT,304.6,16,D
-11.159,32.029,325.5,1.1,1,2019-09-28,08:05,T,52,6.0NRT,306.6,9.5,D
-10.273,37.611,321.6,1.4,1.2,2019-09-28,08:05,T,39,6.0NRT,299.3,13.1,D
-9.232,30.176,325.8,1.4,1.2,2019-09-28,08:05,T,63,6.0NRT,307.1,13.1,D
-9.483,31.793,332.5,1.1,1.1,2019-09-28,08:05,T,77,6.0NRT,308.7,20.7,D
-10.071,35.701,327.1,1.1,1,2019-09-28,08:05,T,78,6.0NRT,302.3,18.2,D
-10.13,35.98,321.1,1.1,1.1,2019-09-28,08:05,T,69,6.0NRT,299.4,14.6,D
-10.029,35.212,321.8,1.1,1,2019-09-28,08:05,T,66,6.0NRT,305.9,9.3,D
-10.16,36.096,323,1.1,1.1,2019-09-28,08:05,T,70,6.0NRT,300.5,15.5,D
-10.14,35.879,323.6,1.1,1.1,2019-09-28,08:05,T,63,6.0NRT,302.9,12.2,D
-9.138,29.154,325.5,1.7,1.3,2019-09-28,08:05,T,56,6.0NRT,306.8,18.6,D
-9.141,29.169,331.6,1.7,1.3,2019-09-28,08:05,T,78,6.0NRT,306.7,32.3,D
-9.747,32.985,348.7,1,1,2019-09-28,08:05,T,93,6.0NRT,306.2,48.5,D
-9.508,30.959,324.3,1.2,1.1,2019-09-28,08:05,T,59,6.0NRT,304.4,14.2,D
-9.599,31.413,346.1,1.2,1.1,2019-09-28,08:05,T,91,6.0NRT,308.1,48.7,D
-10.504,37.49,318.1,1.4,1.2,2019-09-28,08:05,T,59,6.0NRT,300.2,11.4,D
-10.219,35.388,326,1.1,1,2019-09-28,08:05,T,75,6.0NRT,306.6,11.2,D
-10.318,36.078,324.3,1.1,1.1,2019-09-28,08:05,T,65,6.0NRT,304.8,10.8,D
-10.282,35.76,321.9,1.1,1,2019-09-28,08:05,T,55,6.0NRT,299.8,11.6,D
-9.436,29.994,330.4,1.4,1.2,2019-09-28,08:05,T,76,6.0NRT,309.5,22.9,D
-9.447,29.992,335.8,1.4,1.2,2019-09-28,08:05,T,83,6.0NRT,309.1,35.9,D
-10.339,35.921,321.5,1.1,1.1,2019-09-28,08:05,T,34,6.0NRT,304,11.8,D
-9.921,32.851,333.1,1,1,2019-09-28,08:05,T,79,6.0NRT,307.1,17.9,D
-10.423,36.315,318,1.2,1.1,2019-09-28,08:05,T,38,6.0NRT,298.4,8.3,D
-8.769,25.574,316.1,3.2,1.7,2019-09-28,08:05,T,34,6.0NRT,299.2,29.5,D
-9.725,31.505,352.9,1.2,1.1,2019-09-28,08:05,T,95,6.0NRT,310.4,65.1,D
-9.727,31.515,329.4,1.2,1.1,2019-09-28,08:05,T,71,6.0NRT,308.6,14.7,D
-10.414,36.037,318.7,1.1,1.1,2019-09-28,08:05,T,39,6.0NRT,302.4,7.7,D
-10.381,35.703,326.8,1.1,1,2019-09-28,08:05,T,53,6.0NRT,303.9,14.4,D
-10.002,32.965,330.9,1,1,2019-09-28,08:05,T,76,6.0NRT,308.7,14.2,D
-10.267,34.702,317.8,1,1,2019-09-28,08:05,T,29,6.0NRT,302.4,7.5,D
-9.156,27.425,322.4,2.3,1.5,2019-09-28,08:05,T,68,6.0NRT,302.3,27.3,D
-10.379,35.352,325.4,1.1,1,2019-09-28,08:05,T,62,6.0NRT,308.4,8.7,D
-10.51,36.21,321.7,1.2,1.1,2019-09-28,08:05,T,35,6.0NRT,303.1,8.1,D
-9.596,30.014,330.3,1.4,1.2,2019-09-28,08:05,T,76,6.0NRT,308.5,22.6,D
-9.598,30.027,328.6,1.4,1.2,2019-09-28,08:05,T,73,6.0NRT,308.8,19.2,D
-9.543,29.601,351,1.5,1.2,2019-09-28,08:05,T,95,6.0NRT,307.1,92.9,D
-9.545,29.615,334.8,1.5,1.2,2019-09-28,08:05,T,82,6.0NRT,306.9,39.6,D
-9.771,31.009,327,1.2,1.1,2019-09-28,08:05,T,59,6.0NRT,307.7,12.8,D
-10.433,35.464,320.1,1.1,1,2019-09-28,08:05,T,50,6.0NRT,303.2,7.7,D
-9.544,29.594,325.6,1.5,1.2,2019-09-28,08:05,T,70,6.0NRT,306.2,17.2,D
-9.546,29.608,346,1.5,1.2,2019-09-28,08:05,T,92,6.0NRT,307.5,74.5,D
-10.487,35.733,324.7,1.1,1.1,2019-09-28,08:05,T,53,6.0NRT,306.5,11.3,D
-10.575,36.227,322.1,1.2,1.1,2019-09-28,08:05,T,39,6.0NRT,303.2,9.6,D
-9.565,29.448,322.2,1.6,1.2,2019-09-28,08:05,T,53,6.0NRT,305.2,10.4,D
-10.497,35.599,327.8,1.1,1,2019-09-28,08:05,T,74,6.0NRT,304.8,16.5,D
-10.5,35.358,342.2,1.1,1,2019-09-28,08:05,T,89,6.0NRT,307.1,36.5,D
-9.905,31.199,323,1.2,1.1,2019-09-28,08:05,T,42,6.0NRT,305.4,10.9,D
-9.892,30.989,362.2,1.2,1.1,2019-09-28,08:05,T,100,6.0NRT,309,109.3,D
-9.894,31,343.5,1.2,1.1,2019-09-28,08:05,T,89,6.0NRT,306.6,50.9,D
-9.9,30.976,321.4,1.2,1.1,2019-09-28,08:05,T,40,6.0NRT,301.9,11,D
-9.902,30.987,351.5,1.2,1.1,2019-09-28,08:05,T,95,6.0NRT,306.1,73.7,D
-9.839,30.519,327.2,1.3,1.1,2019-09-28,08:05,T,60,6.0NRT,307,13.6,D
-9.84,30.53,326,1.3,1.1,2019-09-28,08:05,T,54,6.0NRT,306.7,11.7,D
-9.72,29.63,321.6,1.5,1.2,2019-09-28,08:05,T,49,6.0NRT,305.5,9.8,D
-9.722,29.644,324.8,1.5,1.2,2019-09-28,08:05,T,68,6.0NRT,305.5,16.5,D
-11.185,39.784,333.7,2.1,1.4,2019-09-28,08:05,T,83,6.0NRT,291.5,79.8,D
-9.14,25.966,337.5,2.9,1.6,2019-09-28,08:05,T,0,6.0NRT,303.4,115.7,D
-9.612,28.875,334.7,1.7,1.3,2019-09-28,08:05,T,83,6.0NRT,302.6,54.6,D
-9.615,28.891,321.4,1.7,1.3,2019-09-28,08:05,T,60,6.0NRT,302.6,20,D
-10.68,35.971,321.6,1.1,1.1,2019-09-28,08:05,T,62,6.0NRT,300.8,12.5,D
-9.787,29.92,333.8,1.4,1.2,2019-09-28,08:05,T,81,6.0NRT,309.3,32.4,D
-10.082,31.838,325.9,1.1,1,2019-09-28,08:05,T,47,6.0NRT,306.7,9.1,D
-9.609,28.869,319.8,1.7,1.3,2019-09-28,08:05,T,39,6.0NRT,301.3,14.3,D
-9.611,28.884,329.9,1.7,1.3,2019-09-28,08:05,T,77,6.0NRT,302.8,39.9,D
-10.088,31.841,328.3,1.1,1,2019-09-28,08:05,T,71,6.0NRT,305.9,13.7,D
-10.23,32.77,334.7,1,1,2019-09-28,08:05,T,81,6.0NRT,309.9,19.5,D
-10.232,32.779,328.7,1,1,2019-09-28,08:05,T,72,6.0NRT,309.6,10.3,D
